longitude,latitude,city,soil_id,wrb4_code,wrb2_code,wrb2_description,fao90_code,physical_root_depth,physical_available_water_capacity,basic_ph,basic_organic_carbon,basic_total_nitrogen,basic_c/n_ratio,texture_clay,texture_silt,texture_sand,texture_coarse_fragments,physical_bulk_density,physical_reference_bulk_density,chemical_cation_exchange_capacity,chemical_clay_cec,chemical_effective_cec,chemical_total_exchangeable_bases,chemical_base_saturation,chemical_exchangeable_sodium_percentage,chemical_aluminum_saturation,salinity_electrical_conductivity,salinity_total_carbon_equivalent,salinity_gypsum_content
38.6,39.6,Erzincan,41716,LPli,LP,Leptosols - Thin or with many coarse fragments,LPq,4,10,6.7,2.714,1.5,12.0,16.0,31.0,53.0,20.0,1.37,1.64,17.0,35.0,27.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3
38.6,39.8,Erzincan,41716,LPli,LP,Leptosols - Thin or with many coarse fragments,LPq,4,10,6.7,2.714,1.5,12.0,16.0,31.0,53.0,20.0,1.37,1.64,17.0,35.0,27.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3
38.6,40.0,Sivas,41716,LPli,LP,Leptosols - Thin or with many coarse fragments,LPq,4,10,6.7,2.714,1.5,12.0,16.0,31.0,53.0,20.0,1.37,1.64,17.0,35.0,27.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3
38.6,40.2,Giresun,41716,LPli,LP,Leptosols - Thin or with many coarse fragments,LPq,4,10,6.7,2.714,1.5,12.0,16.0,31.0,53.0,20.0,1.37,1.64,17.0,35.0,27.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3
38.6,40.4,Giresun,41716,LPli,LP,Leptosols - Thin or with many coarse fragments,LPq,4,10,6.7,2.714,1.5,12.0,16.0,31.0,53.0,20.0,1.37,1.64,17.0,35.0,27.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3
38.6,40.6,Giresun,42512,ACha,AC,"Acrisols - Low-activity clays, low base status",ACh,1,138,5.2,1.328,1.13,15.0,19.0,28.0,53.0,8.0,1.07,1.7,6.0,12.0,4.0,3.0,50.0,1.0,11.0,0.0,0.0,0.0
38.6,40.8,Giresun,42512,ACha,AC,"Acrisols - Low-activity clays, low base status",ACh,1,138,5.2,1.328,1.13,15.0,19.0,28.0,53.0,8.0,1.07,1.7,6.0,12.0,4.0,3.0,50.0,1.0,11.0,0.0,0.0,0.0
38.8,37.6,Şanlıurfa,37431,LPnt,LP,Leptosols - Thin or with many coarse fragments,RK,4,0,-3.0,1.562,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1.71,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
38.8,38.0,Adıyaman,37431,LPnt,LP,Leptosols - Thin or with many coarse fragments,RK,4,0,-3.0,1.562,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1.71,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
38.8,38.2,Malatya,37431,LPnt,LP,Leptosols - Thin or with many coarse fragments,RK,4,0,-3.0,1.562,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1.71,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
38.8,38.4,Malatya,37431,LPnt,LP,Leptosols - Thin or with many coarse fragments,RK,4,0,-3.0,1.562,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1.71,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
38.8,39.0,Tunceli,41510,CMca,CM,Cambisols - Moderately developed soils,CMc,1,165,8.0,1.054,1.02,9.0,20.0,36.0,44.0,7.0,1.41,1.71,15.0,59.0,39.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1
38.8,39.2,Tunceli,41510,CMca,CM,Cambisols - Moderately developed soils,CMc,1,165,8.0,1.054,1.02,9.0,20.0,36.0,44.0,7.0,1.41,1.71,15.0,59.0,39.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1
38.8,39.4,Erzincan,41716,LPli,LP,Leptosols - Thin or with many coarse fragments,LPq,4,10,6.7,2.714,1.5,12.0,16.0,31.0,53.0,20.0,1.37,1.64,17.0,35.0,27.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3
38.8,39.6,Erzincan,41716,LPli,LP,Leptosols - Thin or with many coarse fragments,LPq,4,10,6.7,2.714,1.5,12.0,16.0,31.0,53.0,20.0,1.37,1.64,17.0,35.0,27.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3
38.8,39.8,Erzincan,41716,LPli,LP,Leptosols - Thin or with many coarse fragments,LPq,4,10,6.7,2.714,1.5,12.0,16.0,31.0,53.0,20.0,1.37,1.64,17.0,35.0,27.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3
38.8,40.0,Erzincan,41716,LPli,LP,Leptosols - Thin or with many coarse fragments,LPq,4,10,6.7,2.714,1.5,12.0,16.0,31.0,53.0,20.0,1.37,1.64,17.0,35.0,27.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3
38.8,40.2,Giresun,41716,LPli,LP,Leptosols - Thin or with many coarse fragments,LPq,4,10,6.7,2.714,1.5,12.0,16.0,31.0,53.0,20.0,1.37,1.64,17.0,35.0,27.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3
38.8,40.4,Giresun,41716,LPli,LP,Leptosols - Thin or with many coarse fragments,LPq,4,10,6.7,2.714,1.5,12.0,16.0,31.0,53.0,20.0,1.37,1.64,17.0,35.0,27.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3
38.8,40.6,Giresun,42512,ACha,AC,"Acrisols - Low-activity clays, low base status",ACh,1,138,5.2,1.328,1.13,15.0,19.0,28.0,53.0,8.0,1.07,1.7,6.0,12.0,4.0,3.0,50.0,1.0,11.0,0.0,0.0,0.0
38.8,40.8,Giresun,42512,ACha,AC,"Acrisols - Low-activity clays, low base status",ACh,1,138,5.2,1.328,1.13,15.0,19.0,28.0,53.0,8.0,1.07,1.7,6.0,12.0,4.0,3.0,50.0,1.0,11.0,0.0,0.0,0.0
38.8,41.0,Giresun,42512,ACha,AC,"Acrisols - Low-activity clays, low base status",ACh,1,138,5.2,1.328,1.13,15.0,19.0,28.0,53.0,8.0,1.07,1.7,6.0,12.0,4.0,3.0,50.0,1.0,11.0,0.0,0.0,0.0
39.0,37.6,Şanlıurfa,37431,LPnt,LP,Leptosols - Thin or with many coarse fragments,RK,4,0,-3.0,1.562,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1.71,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
39.0,37.8,Şanlıurfa,37431,LPnt,LP,Leptosols - Thin or with many coarse fragments,RK,4,0,-3.0,1.562,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1.71,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
39.0,38.0,Adıyaman,37431,LPnt,LP,Leptosols - Thin or with many coarse fragments,RK,4,0,-3.0,1.562,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1.71,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
39.0,38.2,Malatya,37431,LPnt,LP,Leptosols - Thin or with many coarse fragments,RK,4,0,-3.0,1.562,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1.71,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
39.0,38.4,Elazığ,37431,LPnt,LP,Leptosols - Thin or with many coarse fragments,RK,4,0,-3.0,1.562,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1.71,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
39.0,39.0,Tunceli,41510,CMca,CM,Cambisols - Moderately developed soils,CMc,1,165,8.0,1.054,1.02,9.0,20.0,36.0,44.0,7.0,1.41,1.71,15.0,59.0,39.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1
39.0,39.2,Tunceli,41510,CMca,CM,Cambisols - Moderately developed soils,CMc,1,165,8.0,1.054,1.02,9.0,20.0,36.0,44.0,7.0,1.41,1.71,15.0,59.0,39.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1
39.0,39.4,Erzincan,41716,LPli,LP,Leptosols - Thin or with many coarse fragments,LPq,4,10,6.7,2.714,1.5,12.0,16.0,31.0,53.0,20.0,1.37,1.64,17.0,35.0,27.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3
39.0,39.6,Erzincan,41716,LPli,LP,Leptosols - Thin or with many coarse fragments,LPq,4,10,6.7,2.714,1.5,12.0,16.0,31.0,53.0,20.0,1.37,1.64,17.0,35.0,27.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3
39.0,39.8,Erzincan,41716,LPli,LP,Leptosols - Thin or with many coarse fragments,LPq,4,10,6.7,2.714,1.5,12.0,16.0,31.0,53.0,20.0,1.37,1.64,17.0,35.0,27.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3
39.0,40.0,Erzincan,41716,LPli,LP,Leptosols - Thin or with many coarse fragments,LPq,4,10,6.7,2.714,1.5,12.0,16.0,31.0,53.0,20.0,1.37,1.64,17.0,35.0,27.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3
39.0,40.2,Gümüşhane,41716,LPli,LP,Leptosols - Thin or with many coarse fragments,LPq,4,10,6.7,2.714,1.5,12.0,16.0,31.0,53.0,20.0,1.37,1.64,17.0,35.0,27.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3
39.0,40.4,Giresun,41716,LPli,LP,Leptosols - Thin or with many coarse fragments,LPq,4,10,6.7,2.714,1.5,12.0,16.0,31.0,53.0,20.0,1.37,1.64,17.0,35.0,27.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3
39.0,40.6,Gümüşhane,42512,ACha,AC,"Acrisols - Low-activity clays, low base status",ACh,1,138,5.2,1.328,1.13,15.0,19.0,28.0,53.0,8.0,1.07,1.7,6.0,12.0,4.0,3.0,50.0,1.0,11.0,0.0,0.0,0.0
39.0,40.8,Giresun,42512,ACha,AC,"Acrisols - Low-activity clays, low base status",ACh,1,138,5.2,1.328,1.13,15.0,19.0,28.0,53.0,8.0,1.07,1.7,6.0,12.0,4.0,3.0,50.0,1.0,11.0,0.0,0.0,0.0
39.0,41.0,Giresun,42512,ACha,AC,"Acrisols - Low-activity clays, low base status",ACh,1,138,5.2,1.328,1.13,15.0,19.0,28.0,53.0,8.0,1.07,1.7,6.0,12.0,4.0,3.0,50.0,1.0,11.0,0.0,0.0,0.0
39.2,37.6,Şanlıurfa,37431,LPnt,LP,Leptosols - Thin or with many coarse fragments,RK,4,0,-3.0,1.562,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1.71,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
39.2,37.8,Şanlıurfa,37431,LPnt,LP,Leptosols - Thin or with many coarse fragments,RK,4,0,-3.0,1.562,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1.71,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
39.2,38.0,Şanlıurfa,37431,LPnt,LP,Leptosols - Thin or with many coarse fragments,RK,4,0,-3.0,1.562,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1.71,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
39.2,38.2,Adıyaman,37431,LPnt,LP,Leptosols - Thin or with many coarse fragments,RK,4,0,-3.0,1.562,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1.71,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
39.2,38.4,Elazığ,37431,LPnt,LP,Leptosols - Thin or with many coarse fragments,RK,4,0,-3.0,1.562,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1.71,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
39.2,39.0,Tunceli,41510,CMca,CM,Cambisols - Moderately developed soils,CMc,1,165,8.0,1.054,1.02,9.0,20.0,36.0,44.0,7.0,1.41,1.71,15.0,59.0,39.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1
39.2,39.2,Tunceli,41510,CMca,CM,Cambisols - Moderately developed soils,CMc,1,165,8.0,1.054,1.02,9.0,20.0,36.0,44.0,7.0,1.41,1.71,15.0,59.0,39.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1
39.2,39.4,Tunceli,41510,CMca,CM,Cambisols - Moderately developed soils,CMc,1,165,8.0,1.054,1.02,9.0,20.0,36.0,44.0,7.0,1.41,1.71,15.0,59.0,39.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1
39.2,39.6,Erzincan,41716,LPli,LP,Leptosols - Thin or with many coarse fragments,LPq,4,10,6.7,2.714,1.5,12.0,16.0,31.0,53.0,20.0,1.37,1.64,17.0,35.0,27.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3
39.2,39.8,Erzincan,41716,LPli,LP,Leptosols - Thin or with many coarse fragments,LPq,4,10,6.7,2.714,1.5,12.0,16.0,31.0,53.0,20.0,1.37,1.64,17.0,35.0,27.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3
39.2,40.0,Gümüşhane,41716,LPli,LP,Leptosols - Thin or with many coarse fragments,LPq,4,10,6.7,2.714,1.5,12.0,16.0,31.0,53.0,20.0,1.37,1.64,17.0,35.0,27.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3
39.2,40.2,Gümüşhane,41716,LPli,LP,Leptosols - Thin or with many coarse fragments,LPq,4,10,6.7,2.714,1.5,12.0,16.0,31.0,53.0,20.0,1.37,1.64,17.0,35.0,27.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3
39.2,40.4,Gümüşhane,41716,LPli,LP,Leptosols - Thin or with many coarse fragments,LPq,4,10,6.7,2.714,1.5,12.0,16.0,31.0,53.0,20.0,1.37,1.64,17.0,35.0,27.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3
39.2,40.6,Gümüşhane,42512,ACha,AC,"Acrisols - Low-activity clays, low base status",ACh,1,138,5.2,1.328,1.13,15.0,19.0,28.0,53.0,8.0,1.07,1.7,6.0,12.0,4.0,3.0,50.0,1.0,11.0,0.0,0.0,0.0
39.2,40.8,Trabzon,42512,ACha,AC,"Acrisols - Low-activity clays, low base status",ACh,1,138,5.2,1.328,1.13,15.0,19.0,28.0,53.0,8.0,1.07,1.7,6.0,12.0,4.0,3.0,50.0,1.0,11.0,0.0,0.0,0.0
39.2,41.0,Trabzon,42512,ACha,AC,"Acrisols - Low-activity clays, low base status",ACh,1,138,5.2,1.328,1.13,15.0,19.0,28.0,53.0,8.0,1.07,1.7,6.0,12.0,4.0,3.0,50.0,1.0,11.0,0.0,0.0,0.0
39.4,37.6,Şanlıurfa,37431,LPnt,LP,Leptosols - Thin or with many coarse fragments,RK,4,0,-3.0,1.562,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1.71,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
39.4,37.8,Şanlıurfa,37431,LPnt,LP,Leptosols - Thin or with many coarse fragments,RK,4,0,-3.0,1.562,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1.71,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
39.4,38.0,Diyarbakır,37431,LPnt,LP,Leptosols - Thin or with many coarse fragments,RK,4,0,-3.0,1.562,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1.71,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
39.4,38.2,Diyarbakır,37431,LPnt,LP,Leptosols - Thin or with many coarse fragments,RK,4,0,-3.0,1.562,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1.71,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
39.4,38.4,Elazığ,37431,LPnt,LP,Leptosols - Thin or with many coarse fragments,RK,4,0,-3.0,1.562,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1.71,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
39.4,38.8,Tunceli,41510,CMca,CM,Cambisols - Moderately developed soils,CMc,1,165,8.0,1.054,1.02,9.0,20.0,36.0,44.0,7.0,1.41,1.71,15.0,59.0,39.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1
39.4,39.0,Tunceli,41510,CMca,CM,Cambisols - Moderately developed soils,CMc,1,165,8.0,1.054,1.02,9.0,20.0,36.0,44.0,7.0,1.41,1.71,15.0,59.0,39.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1
39.4,39.4,Tunceli,41510,CMca,CM,Cambisols - Moderately developed soils,CMc,1,165,8.0,1.054,1.02,9.0,20.0,36.0,44.0,7.0,1.41,1.71,15.0,59.0,39.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1
39.4,39.6,Erzincan,41716,LPli,LP,Leptosols - Thin or with many coarse fragments,LPq,4,10,6.7,2.714,1.5,12.0,16.0,31.0,53.0,20.0,1.37,1.64,17.0,35.0,27.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3
39.4,39.8,Erzincan,41716,LPli,LP,Leptosols - Thin or with many coarse fragments,LPq,4,10,6.7,2.714,1.5,12.0,16.0,31.0,53.0,20.0,1.37,1.64,17.0,35.0,27.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3
39.4,40.0,Gümüşhane,41716,LPli,LP,Leptosols - Thin or with many coarse fragments,LPq,4,10,6.7,2.714,1.5,12.0,16.0,31.0,53.0,20.0,1.37,1.64,17.0,35.0,27.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3
39.4,40.2,Gümüşhane,41716,LPli,LP,Leptosols - Thin or with many coarse fragments,LPq,4,10,6.7,2.714,1.5,12.0,16.0,31.0,53.0,20.0,1.37,1.64,17.0,35.0,27.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3
39.4,40.4,Gümüşhane,41716,LPli,LP,Leptosols - Thin or with many coarse fragments,LPq,4,10,6.7,2.714,1.5,12.0,16.0,31.0,53.0,20.0,1.37,1.64,17.0,35.0,27.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3
39.4,40.6,Gümüşhane,42512,ACha,AC,"Acrisols - Low-activity clays, low base status",ACh,1,138,5.2,1.328,1.13,15.0,19.0,28.0,53.0,8.0,1.07,1.7,6.0,12.0,4.0,3.0,50.0,1.0,11.0,0.0,0.0,0.0
39.4,40.8,Trabzon,42512,ACha,AC,"Acrisols - Low-activity clays, low base status",ACh,1,138,5.2,1.328,1.13,15.0,19.0,28.0,53.0,8.0,1.07,1.7,6.0,12.0,4.0,3.0,50.0,1.0,11.0,0.0,0.0,0.0
39.4,41.0,Trabzon,42512,ACha,AC,"Acrisols - Low-activity clays, low base status",ACh,1,138,5.2,1.328,1.13,15.0,19.0,28.0,53.0,8.0,1.07,1.7,6.0,12.0,4.0,3.0,50.0,1.0,11.0,0.0,0.0,0.0
39.6,37.6,Şanlıurfa,41251,VRcc,VR,"Vertisols - Alternating wet-dry conditions, shrink-swell clay minerals",VRk,1,198,7.6,1.544,1.5,11.0,50.0,33.0,17.0,2.0,1.76,2.0,40.0,68.0,55.0,55.0,100.0,1.0,0.0,1.0,11.8,0.5
39.6,37.8,Şanlıurfa,41251,VRcc,VR,"Vertisols - Alternating wet-dry conditions, shrink-swell clay minerals",VRk,1,198,7.6,1.544,1.5,11.0,50.0,33.0,17.0,2.0,1.76,2.0,40.0,68.0,55.0,55.0,100.0,1.0,0.0,1.0,11.8,0.5
39.6,38.0,Diyarbakır,41251,VRcc,VR,"Vertisols - Alternating wet-dry conditions, shrink-swell clay minerals",VRk,1,198,7.6,1.544,1.5,11.0,50.0,33.0,17.0,2.0,1.76,2.0,40.0,68.0,55.0,55.0,100.0,1.0,0.0,1.0,11.8,0.5
39.6,38.2,Diyarbakır,41251,VRcc,VR,"Vertisols - Alternating wet-dry conditions, shrink-swell clay minerals",VRk,1,198,7.6,1.544,1.5,11.0,50.0,33.0,17.0,2.0,1.76,2.0,40.0,68.0,55.0,55.0,100.0,1.0,0.0,1.0,11.8,0.5
39.6,38.4,Elazığ,41251,VRcc,VR,"Vertisols - Alternating wet-dry conditions, shrink-swell clay minerals",VRk,1,198,7.6,1.544,1.5,11.0,50.0,33.0,17.0,2.0,1.76,2.0,40.0,68.0,55.0,55.0,100.0,1.0,0.0,1.0,11.8,0.5
39.6,38.8,Elazığ,41510,CMca,CM,Cambisols - Moderately developed soils,CMc,1,165,8.0,1.054,1.02,9.0,20.0,36.0,44.0,7.0,1.41,1.71,15.0,59.0,39.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1
39.6,39.0,Tunceli,41510,CMca,CM,Cambisols - Moderately developed soils,CMc,1,165,8.0,1.054,1.02,9.0,20.0,36.0,44.0,7.0,1.41,1.71,15.0,59.0,39.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1
39.6,39.2,Tunceli,41510,CMca,CM,Cambisols - Moderately developed soils,CMc,1,165,8.0,1.054,1.02,9.0,20.0,36.0,44.0,7.0,1.41,1.71,15.0,59.0,39.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1
39.6,39.4,Tunceli,41510,CMca,CM,Cambisols - Moderately developed soils,CMc,1,165,8.0,1.054,1.02,9.0,20.0,36.0,44.0,7.0,1.41,1.71,15.0,59.0,39.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1
39.6,39.6,Erzincan,41765,LPeu,LP,Leptosols - Thin or with many coarse fragments,LPe,3,34,6.9,2.384,3.61,12.0,14.0,36.0,50.0,19.0,1.29,1.6,14.0,68.0,23.0,8.0,72.0,4.0,0.0,1.0,5.8,0.3
39.6,39.8,Erzincan,41765,LPeu,LP,Leptosols - Thin or with many coarse fragments,LPe,3,34,6.9,2.384,3.61,12.0,14.0,36.0,50.0,19.0,1.29,1.6,14.0,68.0,23.0,8.0,72.0,4.0,0.0,1.0,5.8,0.3
39.6,40.0,Gümüşhane,41765,LPeu,LP,Leptosols - Thin or with many coarse fragments,LPe,3,34,6.9,2.384,3.61,12.0,14.0,36.0,50.0,19.0,1.29,1.6,14.0,68.0,23.0,8.0,72.0,4.0,0.0,1.0,5.8,0.3
39.6,40.2,Gümüşhane,41765,LPeu,LP,Leptosols - Thin or with many coarse fragments,LPe,3,34,6.9,2.384,3.61,12.0,14.0,36.0,50.0,19.0,1.29,1.6,14.0,68.0,23.0,8.0,72.0,4.0,0.0,1.0,5.8,0.3
39.6,40.4,Gümüşhane,41765,LPeu,LP,Leptosols - Thin or with many coarse fragments,LPe,3,34,6.9,2.384,3.61,12.0,14.0,36.0,50.0,19.0,1.29,1.6,14.0,68.0,23.0,8.0,72.0,4.0,0.0,1.0,5.8,0.3
39.6,40.6,Gümüşhane,41716,LPli,LP,Leptosols - Thin or with many coarse fragments,LPq,4,10,6.7,2.714,1.5,12.0,16.0,31.0,53.0,20.0,1.37,1.64,17.0,35.0,27.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3
39.8,37.6,Şanlıurfa,41251,VRcc,VR,"Vertisols - Alternating wet-dry conditions, shrink-swell clay minerals",VRk,1,198,7.6,1.544,1.5,11.0,50.0,33.0,17.0,2.0,1.76,2.0,40.0,68.0,55.0,55.0,100.0,1.0,0.0,1.0,11.8,0.5
39.8,37.8,Şanlıurfa,41251,VRcc,VR,"Vertisols - Alternating wet-dry conditions, shrink-swell clay minerals",VRk,1,198,7.6,1.544,1.5,11.0,50.0,33.0,17.0,2.0,1.76,2.0,40.0,68.0,55.0,55.0,100.0,1.0,0.0,1.0,11.8,0.5
39.8,38.0,Diyarbakır,41251,VRcc,VR,"Vertisols - Alternating wet-dry conditions, shrink-swell clay minerals",VRk,1,198,7.6,1.544,1.5,11.0,50.0,33.0,17.0,2.0,1.76,2.0,40.0,68.0,55.0,55.0,100.0,1.0,0.0,1.0,11.8,0.5
39.8,38.2,Diyarbakır,41251,VRcc,VR,"Vertisols - Alternating wet-dry conditions, shrink-swell clay minerals",VRk,1,198,7.6,1.544,1.5,11.0,50.0,33.0,17.0,2.0,1.76,2.0,40.0,68.0,55.0,55.0,100.0,1.0,0.0,1.0,11.8,0.5
39.8,38.4,Elazığ,41251,VRcc,VR,"Vertisols - Alternating wet-dry conditions, shrink-swell clay minerals",VRk,1,198,7.6,1.544,1.5,11.0,50.0,33.0,17.0,2.0,1.76,2.0,40.0,68.0,55.0,55.0,100.0,1.0,0.0,1.0,11.8,0.5
39.8,38.6,Elazığ,41510,CMca,CM,Cambisols - Moderately developed soils,CMc,1,165,8.0,1.054,1.02,9.0,20.0,36.0,44.0,7.0,1.41,1.71,15.0,59.0,39.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1
39.8,38.8,Elazığ,41510,CMca,CM,Cambisols - Moderately developed soils,CMc,1,165,8.0,1.054,1.02,9.0,20.0,36.0,44.0,7.0,1.41,1.71,15.0,59.0,39.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1
39.8,39.0,Tunceli,41510,CMca,CM,Cambisols - Moderately developed soils,CMc,1,165,8.0,1.054,1.02,9.0,20.0,36.0,44.0,7.0,1.41,1.71,15.0,59.0,39.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1
39.8,39.4,Tunceli,41510,CMca,CM,Cambisols - Moderately developed soils,CMc,1,165,8.0,1.054,1.02,9.0,20.0,36.0,44.0,7.0,1.41,1.71,15.0,59.0,39.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1
39.8,39.6,Tunceli,41765,LPeu,LP,Leptosols - Thin or with many coarse fragments,LPe,3,34,6.9,2.384,3.61,12.0,14.0,36.0,50.0,19.0,1.29,1.6,14.0,68.0,23.0,8.0,72.0,4.0,0.0,1.0,5.8,0.3
39.8,39.8,Erzincan,41765,LPeu,LP,Leptosols - Thin or with many coarse fragments,LPe,3,34,6.9,2.384,3.61,12.0,14.0,36.0,50.0,19.0,1.29,1.6,14.0,68.0,23.0,8.0,72.0,4.0,0.0,1.0,5.8,0.3
39.8,40.0,Bayburt,41765,LPeu,LP,Leptosols - Thin or with many coarse fragments,LPe,3,34,6.9,2.384,3.61,12.0,14.0,36.0,50.0,19.0,1.29,1.6,14.0,68.0,23.0,8.0,72.0,4.0,0.0,1.0,5.8,0.3
39.8,40.2,Gümüşhane,41765,LPeu,LP,Leptosols - Thin or with many coarse fragments,LPe,3,34,6.9,2.384,3.61,12.0,14.0,36.0,50.0,19.0,1.29,1.6,14.0,68.0,23.0,8.0,72.0,4.0,0.0,1.0,5.8,0.3
39.8,40.4,Gümüşhane,41765,LPeu,LP,Leptosols - Thin or with many coarse fragments,LPe,3,34,6.9,2.384,3.61,12.0,14.0,36.0,50.0,19.0,1.29,1.6,14.0,68.0,23.0,8.0,72.0,4.0,0.0,1.0,5.8,0.3
39.8,40.6,Gümüşhane,41716,LPli,LP,Leptosols - Thin or with many coarse fragments,LPq,4,10,6.7,2.714,1.5,12.0,16.0,31.0,53.0,20.0,1.37,1.64,17.0,35.0,27.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3
40.0,37.4,Mardin,3298,CLha,CL,Calcisols - Accumulation of secondary carbonates,CLh,1,150,8.2,0.697,0.8,9.0,18.0,33.0,49.0,12.0,1.45,1.68,14.0,67.0,38.0,38.0,100.0,2.0,0.0,1.0,13.9,0.2
