31.2,39.2,Afyonkarahisar
31.2,39.4,Eskişehir
31.2,39.6,Eskişehir
31.2,39.8,Eskişehir
31.2,40.0,Eskişehir
31.2,40.4,Bolu
31.2,40.6,Bolu
31.2,40.8,Düzce
31.2,41.0,Düzce
31.4,36.8,Antalya
31.4,37.0,Antalya
31.4,37.2,Antalya
31.4,37.4,Konya
31.4,37.6,Konya
31.4,37.8,Isparta
31.4,38.0,Isparta
31.4,38.2,Konya
31.4,38.4,Konya
31.4,38.6,Afyonkarahisar
31.4,38.8,Afyonkarahisar
31.4,39.0,Afyonkarahisar
31.4,39.2,Eskişehir
31.4,39.4,Eskişehir
31.4,39.6,Eskişehir
31.4,39.8,Eskişehir
31.4,40.0,Eskişehir
31.4,40.4,Bolu
31.4,40.6,Bolu
31.4,40.8,Düzce
31.4,41.0,Düzce
31.4,41.2,Zonguldak
31.6,36.8,Antalya
31.6,37.0,Antalya
31.6,37.2,Antalya
31.6,37.4,Konya
31.6,37.6,Konya
31.6,37.8,Konya
31.6,38.0,Konya
31.6,38.2,Konya
31.6,38.4,Konya
31.6,38.6,Konya
31.6,39.0,Afyonkarahisar
31.6,39.2,Eskişehir
31.6,39.4,Eskişehir
31.6,39.6,Eskişehir
31.6,39.8,Eskişehir
31.6,40.0,Eskişehir
31.6,40.4,Bolu
31.6,40.6,Bolu
31.6,40.8,Bolu
31.6,41.0,Düzce
31.6,41.2,Zonguldak
31.6,41.4,Zonguldak
31.8,36.6,Antalya
31.8,36.8,Antalya
31.8,37.0,Antalya
31.8,37.2,Antalya
31.8,37.4,Konya
31.8,37.6,Konya
31.8,37.8,Konya
31.8,38.0,Konya
31.8,38.2,Konya
31.8,38.4,Konya
31.8,38.8,Konya
31.8,39.2,Eskişehir
31.8,39.4,Eskişehir
31.8,39.6,Eskişehir
31.8,39.8,Eskişehir
31.8,40.4,Bolu
31.8,40.6,Bolu
31.8,40.8,Bolu
31.8,41.0,Düzce
31.8,41.2,Zonguldak
31.8,41.4,Zonguldak
32.0,36.6,Antalya
32.0,36.8,Antalya
32.0,37.0,Antalya
32.0,37.2,Konya
32.0,37.4,Konya
32.0,37.6,Konya
32.0,37.8,Konya
32.0,38.0,Konya
32.0,38.2,Konya
32.0,38.4,Konya
32.0,40.4,Bolu
